Step,Loss
146,-1.728130578994751
147,-1.665568232536316
148,-1.6268575191497803
149,-1.6046769618988037
150,-1.7086207866668701
151,-1.6763889789581299
152,-1.6843016147613525
153,-1.665427803993225
154,-1.6688151359558105
155,-1.7259594202041626
156,-1.6963043212890625
157,-1.7146170139312744
158,-1.595247745513916
159,-1.631242275238037
160,-1.5673952102661133
161,-1.6243078708648682
162,-1.5927423238754272
163,-1.5927808284759521
164,-1.6553826332092285
165,-1.6580519676208496
166,-1.7090063095092773
167,-1.6816895008087158
168,-1.6896350383758545
169,-1.7498582601547241
170,-1.7817184925079346
171,-1.7766268253326416
172,-1.691544771194458
173,-1.6874480247497559
174,-1.6798629760742188
175,-1.7127469778060913
176,-1.5676398277282715
177,-1.6780729293823242
178,-1.55220627784729
179,-1.694225549697876
180,-1.7059330940246582
181,-1.5885014533996582
182,-1.62418532371521
183,-1.6366947889328003
184,-1.6058859825134277
185,-1.6713300943374634
186,-1.7170261144638062
187,-1.7183233499526978
188,-1.6934866905212402
189,-1.711265206336975
190,-1.7823574542999268
191,-1.6709873676300049
192,-1.6824517250061035
193,-1.7144689559936523
194,-1.7074702978134155
195,-1.6215364933013916
196,-1.6438030004501343
197,-1.670031189918518
198,-1.630766749382019
199,-1.6570227146148682
200,-1.7173888683319092
201,-1.6218187808990479
202,-1.7622495889663696
203,-1.679696798324585
204,-1.5826737880706787
205,-1.6577191352844238
206,-1.713160753250122
207,-1.6849629878997803
208,-1.6329513788223267
209,-1.6636213064193726
210,-1.7304315567016602
211,-1.6186214685440063
212,-1.6220574378967285
213,-1.6315224170684814
214,-1.6675970554351807
215,-1.6789474487304688
216,-1.7215696573257446
217,-1.6092969179153442
218,-1.6961543560028076
219,-1.7254008054733276
220,-1.6860076189041138
221,-1.659696340560913
222,-1.7428251504898071
223,-1.74176025390625
224,-1.6637768745422363
225,-1.5107998847961426
226,-1.6311562061309814
227,-1.6997625827789307
228,-1.7171452045440674
229,-1.6746728420257568
230,-1.6293989419937134
231,-1.6341925859451294
232,-1.7212281227111816
233,-1.663534164428711
234,-1.6834332942962646
235,-1.7164828777313232
236,-1.7071329355239868
237,-1.6571646928787231
238,-1.7560584545135498
239,-1.8086957931518555
240,-1.7799699306488037
241,-1.7029759883880615
242,-1.674493432044983
243,-1.7011196613311768
244,-1.8066835403442383
245,-1.784700632095337
246,-1.6074745655059814
247,-1.6326775550842285
248,-1.7671289443969727
249,-1.8021364212036133
250,-1.730834722518921
251,-1.7197887897491455
252,-1.8449831008911133
253,-1.8327386379241943
254,-1.7991397380828857
255,-1.617326021194458
256,-1.8863511085510254
257,-1.7810561656951904
258,-1.726621150970459
259,-1.7371299266815186
260,-1.7242491245269775
261,-1.7181720733642578
262,-1.7296092510223389
263,-1.7352514266967773
264,-1.8240478038787842
265,-1.6923465728759766
266,-1.7513024806976318
267,-1.7856371402740479
268,-1.7401645183563232
269,-1.7174006700515747
270,-1.6243351697921753
271,-1.8102223873138428
272,-1.8065037727355957
273,-1.8298773765563965
274,-1.6392552852630615
275,-1.8025124073028564
276,-1.769284963607788
277,-1.780253291130066
278,-1.6671868562698364
279,-1.5973496437072754
280,-1.7925050258636475
281,-1.7756757736206055
282,-1.7558082342147827
283,-1.7322375774383545
284,-1.6575658321380615
285,-1.7547810077667236
286,-1.7368061542510986
287,-1.7662245035171509
288,-1.855881929397583
289,-1.8458787202835083
290,-1.683328628540039
291,-1.7867257595062256
292,-1.7359087467193604
293,-1.7677580118179321
294,-1.7232102155685425
295,-1.5754727125167847
296,-1.5911383628845215
297,-1.776195764541626
298,-1.6291704177856445
299,-1.6301648616790771
300,-1.6004430055618286
301,-1.711550235748291
302,-1.6762778759002686
303,-1.5735621452331543
304,-1.6158983707427979
305,-1.7395976781845093
306,-1.8249642848968506
307,-1.6301579475402832
308,-1.7796874046325684
309,-1.6777793169021606
310,-1.7248039245605469
311,-1.8380258083343506
312,-1.6383862495422363
313,-1.6438148021697998
314,-1.591404914855957
315,-1.714555025100708
316,-1.663079023361206
317,-1.6969749927520752
318,-1.69944167137146
319,-1.584828495979309
320,-1.6691052913665771
321,-1.7431684732437134
322,-1.8831453323364258
323,-1.6933257579803467
324,-1.6453206539154053
325,-1.73209810256958
326,-1.709755539894104
327,-1.6907274723052979
328,-1.5730775594711304
329,-1.6465175151824951
330,-1.6835596561431885
331,-1.5309078693389893
332,-1.6272282600402832
333,-1.6255533695220947
334,-1.5514802932739258
335,-1.6268022060394287
336,-1.6541180610656738
337,-1.5931293964385986
338,-1.5730177164077759
339,-1.4302408695220947
340,-1.5418013334274292
341,-1.6064224243164062
342,-1.48300302028656
343,-1.619060754776001
344,-1.7141612768173218
345,-1.4229485988616943
346,-1.4886233806610107
347,-1.6402456760406494
348,-1.7621251344680786
349,-1.574299693107605
350,-1.6789600849151611
351,-1.7561920881271362
352,-1.766984462738037
353,-1.5266962051391602
354,-1.5823609828948975
355,-1.5717461109161377
356,-1.492980718612671
357,-1.4428291320800781
358,-1.5641367435455322
359,-1.428410291671753
360,-1.532200813293457
361,-1.490168571472168
362,-1.6223995685577393
363,-1.6387510299682617
364,-1.4048244953155518
365,-1.6566848754882812
366,-1.612106442451477
367,-1.4683939218521118
368,-1.6115007400512695
369,-1.604441523551941
370,-1.4302432537078857
371,-1.3870655298233032
372,-1.6489241123199463
373,-1.5814976692199707
374,-1.6237571239471436
375,-1.528325080871582
376,-1.6134892702102661
377,-1.5048768520355225
378,-1.6491761207580566
379,-1.5441983938217163
380,-1.4931235313415527
381,-1.476584792137146
382,-1.380537986755371
383,-1.5091582536697388
384,-1.385751724243164
385,-1.5698109865188599
386,-1.666975975036621
387,-1.638966679573059
388,-1.515775203704834
389,-1.6818907260894775
390,-1.5143775939941406
391,-1.564008355140686
392,-1.4856951236724854
393,-1.585942268371582
394,-1.4213361740112305
395,-1.6356968879699707
396,-1.5100362300872803
397,-1.433272123336792
398,-1.2929438352584839
399,-1.2819957733154297
400,-1.4907071590423584
401,-1.503583550453186
402,-1.5640692710876465
403,-1.371139407157898
404,-1.482568383216858
405,-1.3030102252960205
406,-1.6500848531723022
407,-1.4867416620254517
408,-1.340637445449829
409,-1.429469108581543
410,-1.4630234241485596
411,-1.3493931293487549
412,-1.355149507522583
413,-1.424111247062683
414,-1.505592703819275
415,-1.5002408027648926
416,-1.4037985801696777
417,-1.454766869544983
418,-1.4081335067749023
419,-1.3539756536483765
420,-1.380620002746582
421,-1.3340842723846436
422,-1.460361123085022
423,-1.5602213144302368
424,-1.3908734321594238
425,-1.4066791534423828
426,-1.2627671957015991
427,-1.4338663816452026
428,-1.3288183212280273
429,-1.5341649055480957
430,-1.3950754404067993
431,-1.223901391029358
432,-1.4033420085906982
433,-1.3935492038726807
434,-1.31087327003479
435,-1.2931292057037354
436,-1.2022500038146973
437,-1.4114104509353638
438,-1.417241096496582
439,-1.3552124500274658
440,-1.4026767015457153
441,-1.3078806400299072
442,-1.1641440391540527
443,-1.4904608726501465
444,-1.4092903137207031
445,-1.3883233070373535
446,-1.455146074295044
447,-1.4355990886688232
448,-1.3642709255218506
449,-1.534257411956787
450,-1.3490993976593018
451,-1.1759763956069946
452,-1.316091537475586
453,-1.4129488468170166
454,-1.2488856315612793
455,-1.5014221668243408
456,-1.3355683088302612
457,-1.2707884311676025
458,-1.253348708152771
459,-1.191640853881836
460,-1.2719829082489014
461,-1.1333255767822266
462,-1.4831154346466064
463,-1.1184484958648682
464,-1.272156000137329
465,-1.1869451999664307
466,-1.3232592344284058
467,-1.5016498565673828
468,-1.251777172088623
469,-1.2624191045761108
470,-1.2339156866073608
471,-1.1458849906921387
472,-1.0616309642791748
473,-1.3158341646194458
474,-1.1123379468917847
475,-1.3737680912017822
476,-1.334507942199707
477,-1.3602321147918701
478,-1.3416203260421753
479,-1.3796014785766602
480,-1.1630830764770508
481,-1.319106936454773
482,-1.2681913375854492
483,-1.0923879146575928
484,-1.1587058305740356
485,-1.3812987804412842
486,-1.1488630771636963
487,-1.222230315208435
488,-1.3231151103973389
489,-1.240846872329712
490,-1.1438405513763428
491,-1.1694121360778809
492,-1.2214314937591553
493,-1.3063552379608154
494,-1.2726774215698242
495,-1.3305219411849976
496,-1.319871187210083
497,-1.1160916090011597
498,-1.2160991430282593
499,-1.356896162033081
500,-1.196237564086914
501,-1.0621342658996582
502,-1.2310349941253662
503,-1.1865887641906738
504,-1.3259832859039307
505,-1.361128330230713
506,-1.1493797302246094
507,-1.171161413192749
508,-1.035634994506836
509,-1.351468563079834
510,-1.2312159538269043
511,-1.3388276100158691
512,-1.1533305644989014
513,-1.0010398626327515
514,-1.3163747787475586
515,-1.1129734516143799
516,-1.310603380203247
517,-1.1256744861602783
518,-1.0018935203552246
519,-1.0914714336395264
520,-1.134117841720581
521,-1.3294901847839355
522,-1.184507131576538
523,-1.1990879774093628
524,-1.1208174228668213
525,-1.236617088317871
526,-1.0586333274841309
527,-1.2103028297424316
528,-0.9279872179031372
529,-1.2588316202163696
530,-1.0285193920135498
531,-1.1267287731170654
532,-1.0017743110656738
533,-1.1030395030975342
534,-1.2991808652877808
535,-1.2036973237991333
536,-1.087867021560669
537,-1.2599256038665771
538,-1.061469316482544
539,-1.0151629447937012
540,-1.2054836750030518
541,-1.0437798500061035
542,-1.1511216163635254
543,-0.9841472506523132
544,-0.8237019777297974
545,-1.0589890480041504
546,-1.1781911849975586
547,-1.2278051376342773
548,-1.1997836828231812
549,-0.9703800082206726
550,-0.7959543466567993
551,-1.0836138725280762
552,-1.0170924663543701
553,-1.0872870683670044
554,-1.2778855562210083
555,-1.3086600303649902
556,-0.9773451089859009
557,-1.1849735975265503
558,-1.2493619918823242
559,-1.2479968070983887
560,-1.295345664024353
561,-1.1274503469467163
562,-1.2606966495513916
563,-1.0646560192108154
564,-1.1691088676452637
565,-1.0338683128356934
566,-1.1356523036956787
567,-1.084561824798584
568,-1.1070282459259033
569,-1.2039411067962646
570,-1.2734642028808594
571,-1.3190240859985352
572,-1.1952650547027588
573,-1.2474921941757202
574,-0.9852336049079895
575,-1.130967140197754
576,-1.072882890701294
577,-1.115426778793335
578,-0.8763812780380249
579,-1.2101035118103027
580,-1.0026307106018066
581,-1.1112468242645264
582,-1.1195244789123535
583,-1.0011663436889648
584,-1.098497986793518
585,-1.1889104843139648
586,-1.1661889553070068
587,-1.020782709121704
588,-0.963568925857544
589,-0.9680026769638062
590,-0.8759285807609558
591,-1.0909709930419922
592,-1.101992130279541
593,-1.0098700523376465
594,-1.1399288177490234
595,-1.2533730268478394
596,-1.0797330141067505
597,-1.2236852645874023
598,-1.1467286348342896
599,-0.9465429782867432
600,-1.0374205112457275
601,-1.1544888019561768
602,-1.118730068206787
603,-0.9702916145324707
604,-0.9591167569160461
605,-1.0142902135849
606,-0.9828492403030396
607,-0.8025112152099609
608,-1.0070528984069824
609,-1.1592776775360107
610,-0.8881152868270874
611,-0.831967830657959
612,-1.1126060485839844
613,-1.0529245138168335
614,-1.0669536590576172
615,-1.0392036437988281
616,-0.9930696487426758
617,-1.0041059255599976
618,-1.0920515060424805
619,-1.056715488433838
620,-1.0767381191253662
621,-1.0401766300201416
622,-1.0791685581207275
623,-0.9800631403923035
624,-1.2087523937225342
625,-1.2882423400878906
626,-1.0426006317138672
627,-1.3568329811096191
628,-0.9970165491104126
629,-0.9894939661026001
630,-0.9898226261138916
631,-1.0089952945709229
632,-0.9722980856895447
633,-0.8809221982955933
634,-1.1712929010391235
635,-0.9098207950592041
636,-1.159409523010254
637,-0.9293355345726013
638,-1.0556445121765137
639,-1.1869151592254639
640,-0.9200884103775024
641,-1.050687551498413
642,-1.0261338949203491
643,-1.2153782844543457
644,-1.0659912824630737
645,-1.080625057220459
646,-1.1502230167388916
647,-1.0033252239227295
648,-0.9453887939453125
649,-1.0476409196853638
650,-0.9655894041061401
651,-1.0846679210662842
652,-1.0216913223266602
653,-1.0184741020202637
654,-1.1246366500854492
655,-1.088802456855774
656,-1.1391875743865967
657,-1.2256014347076416
658,-0.8601987361907959
659,-1.005150318145752
660,-0.91982102394104
661,-1.0655637979507446
662,-0.981169581413269
663,-0.9170374870300293
664,-0.9132234454154968
665,-0.9377689957618713
666,-1.0570363998413086
667,-1.0042136907577515
668,-1.0458111763000488
669,-0.844799816608429
670,-0.7983030676841736
671,-1.0404613018035889
672,-1.0630872249603271
673,-1.1275261640548706
674,-0.8603795766830444
675,-0.8742042183876038
676,-0.9717960357666016
677,-0.9718443155288696
678,-0.9453351497650146
679,-0.9364993572235107
680,-1.0965056419372559
681,-0.7118314504623413
682,-0.9191615581512451
683,-1.0725353956222534
684,-0.9229277968406677
685,-0.9609332084655762
686,-0.7990286946296692
687,-0.9293051958084106
688,-1.0196596384048462
689,-0.9568371772766113
690,-0.8176264762878418
691,-0.996976375579834
692,-1.058592677116394
693,-0.9586551189422607
694,-0.8181833624839783
695,-0.8616964221000671
696,-1.0166186094284058
697,-0.8227142095565796
698,-1.0209455490112305
699,-0.8867145776748657
700,-0.9945815801620483
701,-0.9192517399787903
702,-1.048263669013977
703,-1.0220792293548584
704,-0.8830365538597107
705,-0.9051896333694458
706,-1.0513825416564941
707,-0.7996897101402283
708,-1.1215814352035522
709,-1.0621404647827148
710,-1.0232744216918945
711,-0.8700239062309265
712,-0.8565108180046082
713,-0.7856980562210083
714,-0.8608620762825012
715,-1.0314388275146484
716,-0.8859682083129883
717,-0.9305458068847656
718,-0.946618914604187
719,-0.9931933879852295
720,-1.124250888824463
721,-0.8608845472335815
722,-0.807255208492279
723,-1.012440800666809
724,-0.9960476756095886
725,-0.9732465147972107
726,-0.9176385402679443
727,-0.8910617828369141
728,-0.8891949653625488
729,-0.9071598649024963
730,-0.9677286744117737
731,-1.000446081161499
732,-0.9439763426780701
733,-1.0637456178665161
734,-1.0090430974960327
735,-1.2692954540252686
736,-1.0773043632507324
737,-0.8799353837966919
738,-0.7773449420928955
739,-0.9054656624794006
740,-0.8240569829940796
741,-1.0310359001159668
742,-0.9359943866729736
743,-1.1064634323120117
744,-0.893246591091156
745,-0.7021275758743286
746,-0.9134718775749207
747,-0.8169922232627869
748,-1.0123225450515747
749,-1.147660732269287
750,-0.8671201467514038
751,-1.1086046695709229
752,-0.8601505756378174
753,-0.950883686542511
754,-0.8098533749580383
755,-0.7461986541748047
756,-1.0548741817474365
757,-1.015059232711792
758,-1.2105622291564941
759,-0.9050966501235962
760,-1.0648812055587769
761,-1.0256447792053223
762,-0.9490267634391785
763,-0.8961167931556702
764,-0.9152313470840454
765,-0.8463902473449707
766,-0.7772129774093628
767,-0.7555536031723022
768,-0.8440669775009155
769,-0.9197908639907837
770,-0.7613669037818909
771,-0.7361336946487427
772,-0.8074908256530762
773,-0.8191455602645874
774,-0.9758446216583252
775,-0.9698152542114258
776,-0.8228322863578796
777,-0.6191781759262085
778,-1.0430006980895996
779,-0.8960332870483398
780,-0.9643237590789795
781,-0.9624348282814026
782,-0.8269144296646118
783,-0.9073049426078796
784,-0.9353006482124329
785,-0.7955875396728516
786,-0.8724135160446167
787,-0.8317970037460327
788,-0.8850140571594238
789,-0.8936672210693359
790,-0.9490972757339478
791,-0.9098656177520752
792,-0.9201335310935974
793,-1.012868881225586
794,-0.8545892834663391
795,-1.012050986289978
796,-0.9924800395965576
797,-0.9250733852386475
798,-0.7223531007766724
799,-0.7598989009857178
800,-1.0626983642578125
801,-0.9999719858169556
802,-0.9651521444320679
803,-0.9427129030227661
804,-1.0112215280532837
805,-0.9603225588798523
806,-0.9536341428756714
807,-0.9952441453933716
808,-0.7080554366111755
809,-0.806999683380127
810,-0.8780110478401184
811,-0.798973798751831
812,-0.838485598564148
813,-0.781624436378479
814,-0.9705171585083008
815,-1.0057485103607178
816,-0.7059348821640015
817,-0.6385356187820435
818,-0.8682730197906494
819,-1.0352978706359863
820,-1.0195388793945312
821,-0.8036520481109619
822,-0.7998785972595215
823,-0.9484942555427551
824,-0.7345982789993286
825,-0.8231334090232849
826,-0.9720415472984314
827,-0.6700010299682617
828,-0.9838477373123169
829,-0.8878483772277832
830,-0.8615143299102783
831,-1.0585757493972778
832,-0.8218600749969482
833,-0.9713291525840759
834,-0.6453028917312622
835,-0.8295915126800537
836,-0.8851782083511353
837,-0.7494369745254517
838,-0.7213578224182129
839,-0.8409410715103149
840,-0.700337290763855
841,-0.8685745596885681
842,-0.8666802644729614
843,-0.9084409475326538
844,-0.9423313140869141
845,-0.9020373821258545
846,-1.0419867038726807
847,-0.9796967506408691
848,-0.8436928987503052
849,-0.8271002173423767
850,-0.6800859570503235
851,-0.583301842212677
852,-0.8931646943092346
853,-0.8655949831008911
854,-0.9122362732887268
855,-0.9950836896896362
856,-1.0849536657333374
857,-0.8985726833343506
858,-0.8588143587112427
859,-0.8449136018753052
860,-0.919858455657959
861,-0.827131986618042
862,-0.9556657671928406
863,-0.9412510395050049
864,-0.6591686606407166
865,-0.7063798904418945
866,-0.8027926087379456
867,-0.7276449203491211
868,-0.7146615982055664
869,-0.8998007774353027
870,-0.7372720241546631
871,-0.8613318800926208
872,-1.010791301727295
873,-0.9671275019645691
874,-0.8926279544830322
875,-1.05331289768219
876,-0.9015973806381226
877,-0.6914207339286804
878,-0.9407822489738464
879,-0.9951680302619934
880,-1.0568852424621582
881,-1.0934829711914062
882,-0.9191066026687622
883,-0.8829180002212524
884,-0.9910471439361572
885,-0.8160525560379028
886,-0.8671802878379822
887,-0.8529655337333679
888,-0.9461005926132202
889,-0.9833908081054688
890,-0.962807297706604
891,-0.6863597631454468
892,-0.69569993019104
893,-0.9566059112548828
894,-0.9677090048789978
895,-0.8229104280471802
896,-0.7133657336235046
897,-0.8626085519790649
898,-0.8330126404762268
899,-0.6593791246414185
900,-0.8502857089042664
901,-0.8107036352157593
902,-0.762554407119751
903,-0.9275687336921692
904,-0.9179761409759521
905,-0.9354729652404785
906,-0.8818947076797485
907,-0.7377629280090332
908,-0.7765282988548279
909,-0.8315327167510986
910,-0.806658923625946
911,-0.8689384460449219
912,-0.8439228534698486
913,-1.0328989028930664
914,-0.8916711807250977
915,-0.9351776242256165
916,-0.7550569772720337
917,-0.7809444069862366
918,-0.8700565099716187
919,-0.7946547865867615
920,-0.6856626272201538
921,-0.8841199278831482
922,-0.761945366859436
923,-0.7939491868019104
924,-0.9528652429580688
925,-0.8830399513244629
926,-0.8535081744194031
927,-0.9399344325065613
928,-0.9229328632354736
929,-0.8437445163726807
930,-0.7019574046134949
931,-1.0068800449371338
932,-0.8009710311889648
933,-0.8005677461624146
934,-0.9264270067214966
935,-0.8409187197685242
936,-0.8484223484992981
937,-0.8918163776397705
938,-0.8047841787338257
939,-0.8994516134262085
940,-0.7882817983627319
941,-0.8196556568145752
942,-0.9253777265548706
943,-0.9976474046707153
944,-0.7907264232635498
945,-0.7682152986526489
946,-1.039968729019165
947,-0.5361502170562744
948,-0.6616398692131042
949,-0.8051729202270508
950,-0.8630090951919556
951,-0.7840428352355957
952,-0.8734634518623352
953,-0.8916542530059814
954,-0.7630689740180969
955,-0.9157589673995972
956,-0.8158406019210815
957,-0.7441158294677734
958,-0.8080592155456543
959,-0.8127037286758423
960,-0.821438193321228
961,-0.7319215536117554
962,-0.8981428146362305
963,-1.1017711162567139
964,-0.9901966452598572
965,-0.8587585091590881
966,-0.9070881605148315
967,-0.7285759449005127
968,-0.7496996521949768
969,-0.6517152786254883
970,-0.7818682193756104
971,-0.8126628398895264
972,-0.7495154142379761
973,-0.847999095916748
974,-0.876105546951294
975,-0.9818611145019531
976,-0.7300808429718018
977,-0.797965943813324
978,-0.894225001335144
979,-0.9490430355072021
980,-0.931657075881958
981,-0.8914257287979126
982,-0.6631275415420532
983,-0.8174810409545898
984,-0.6163707375526428
985,-0.9113017916679382
986,-0.7827296257019043
987,-0.6486272215843201
988,-0.6451407074928284
989,-1.17252779006958
990,-0.762840747833252
991,-0.7951151132583618
992,-0.9384661912918091
993,-0.9767673015594482
994,-0.6437678337097168
995,-0.8697726726531982
996,-0.600885808467865
997,-0.8291943073272705
998,-0.5426381826400757
999,-0.7384938597679138
1000,-0.8079469799995422
1001,-0.5994024276733398
1002,-0.6363058090209961
1003,-0.676440954208374
1004,-0.6499968767166138
1005,-0.7903398275375366
1006,-0.7446740865707397
1007,-0.9439114332199097
1008,-0.6357123851776123
1009,-0.8446675539016724
1010,-0.7990127801895142
1011,-0.6934730410575867
1012,-0.6177895665168762
1013,-0.9046640396118164
1014,-0.8949565291404724
1015,-0.9005728363990784
1016,-0.8019245266914368
1017,-0.8622148036956787
1018,-0.695643424987793
1019,-0.6446237564086914
1020,-0.8405340909957886
1021,-0.7135558724403381
1022,-0.7166401147842407
1023,-0.743332028388977
1024,-0.751815140247345
1025,-0.7416025996208191
1026,-0.7615816593170166
1027,-0.81911301612854
1028,-0.7139543890953064
1029,-0.6723015308380127
1030,-0.9640284776687622
1031,-0.7888427972793579
1032,-0.763867974281311
1033,-0.5449734926223755
1034,-0.5908569693565369
1035,-0.6560882329940796
1036,-0.8579829931259155
1037,-0.7544447779655457
1038,-0.7288479804992676
1039,-0.6729797720909119
1040,-0.7172165513038635
1041,-0.7618581056594849
1042,-0.7357211112976074
1043,-0.7546701431274414
1044,-0.6494718790054321
1045,-0.8007991909980774
1046,-0.7463109493255615
1047,-0.9426976442337036
1048,-0.8412883877754211
1049,-0.8195675611495972
1050,-0.5307034254074097
1051,-0.675786554813385
1052,-0.6394696235656738
1053,-0.6304745674133301
1054,-0.8630079030990601
1055,-0.6422706842422485
1056,-1.0354211330413818
1057,-0.9931690692901611
1058,-0.9145044088363647
1059,-0.784390389919281
1060,-0.7904911637306213
1061,-0.8868687748908997
1062,-0.7648625373840332
1063,-0.786125898361206
1064,-0.7816307544708252
1065,-0.6178281307220459
1066,-0.8805834650993347
1067,-0.6324991583824158
1068,-0.7575043439865112
1069,-0.7931948900222778
1070,-0.917253315448761
1071,-0.841956615447998
1072,-0.9211267828941345
1073,-0.9795928001403809
1074,-0.8343662023544312
1075,-0.8129585981369019
1076,-0.8700448870658875
1077,-0.5573805570602417
1078,-0.6935645341873169
1079,-0.6105310916900635
1080,-0.9796779751777649
1081,-0.9595739245414734
1082,-0.8039978742599487
1083,-0.8846128582954407
1084,-0.9495531320571899
1085,-0.7879369258880615
1086,-0.7027468681335449
1087,-0.783908486366272
1088,-0.8667498230934143
1089,-0.8544560074806213
1090,-0.6042150259017944
1091,-0.6785295009613037
1092,-0.7292766571044922
1093,-0.7620177865028381
1094,-0.6181376576423645
1095,-0.7998436689376831
1096,-0.8860458731651306
1097,-0.7619361877441406
1098,-0.7185716032981873
1099,-0.838918149471283
1100,-0.8975729942321777
1101,-0.5836257934570312
1102,-0.8104534149169922
1103,-0.768324077129364
1104,-0.49571043252944946
1105,-0.689437985420227
1106,-0.7026031017303467
1107,-0.893509566783905
1108,-0.7554888725280762
1109,-0.8566749095916748
1110,-0.700234055519104
1111,-0.5549222826957703
1112,-0.6322519183158875
1113,-0.5785719156265259
1114,-0.6430897116661072
1115,-0.9216983914375305
1116,-0.8801524043083191
1117,-0.7516335248947144
1118,-0.7562226057052612
1119,-0.7043769359588623
1120,-0.832518458366394
1121,-0.9430456161499023
1122,-0.596535325050354
1123,-0.730897068977356
1124,-0.9219198226928711
1125,-0.8174524307250977
1126,-0.8222503066062927
1127,-0.6571658849716187
1128,-0.9396889209747314
1129,-0.9462600946426392
1130,-0.6592946648597717
1131,-0.8679512739181519
1132,-0.8841083645820618
1133,-0.9195581674575806
1134,-0.7389206290245056
1135,-0.9135336875915527
1136,-0.6239122748374939
1137,-0.7082759737968445
1138,-0.6475244164466858
1139,-0.6727735996246338
1140,-0.9683606624603271
1141,-0.8677442669868469
1142,-0.6960421800613403
1143,-0.9457376599311829
1144,-0.708527684211731
1145,-0.8581154346466064
1146,-0.7742438912391663
1147,-0.7572475671768188
1148,-0.6400054693222046
1149,-0.9164906740188599
1150,-0.716050922870636
1151,-0.7315821647644043
1152,-0.6884222030639648
1153,-0.6723541021347046
1154,-0.720757246017456
1155,-0.8375844955444336
1156,-0.6849616765975952
1157,-0.8978135585784912
1158,-0.738545298576355
1159,-0.8980715870857239
1160,-0.8881477117538452
1161,-0.794677734375
1162,-0.7442777156829834
1163,-0.7576932311058044
1164,-0.5707002282142639
1165,-0.7483335137367249
1166,-0.8026075959205627
1167,-0.8113391399383545
1168,-0.7530574798583984
