Episode,Scores
123,4.4090451475660855
124,2.483505651264211
125,0.39323976269103933
126,6.053532702632307
127,7.071556102267053
128,3.6588127461373636
129,2.2957063106269464
130,5.2556307351632165
131,4.476228003296792
132,4.102350875764992
133,2.3191020525317194
134,6.4984061212140976
135,3.96297700363502
136,6.086507390475
137,2.0302500780716053
138,1.8614392071765307
139,5.61245862214579
140,3.9856430457026533
141,3.9748318105619154
142,5.920213993771593
143,3.407791824812825
144,2.942270789794276
145,4.998217558757654
146,55.3514366450552
147,38.006909166269146
148,37.6131895393642
149,37.57748258611596
150,37.5592198015307
151,37.86738794501643
152,37.94848453681251
153,37.4635602256951
154,38.253745076569054
155,37.52499784113188
156,37.86001419874091
157,37.34073860384494
158,36.01206905143139
159,37.707621079228204
160,39.34832148999926
161,37.929242960226944
162,38.093523603409714
163,37.53153290879987
164,37.600781040185474
165,37.3371964524448
166,36.208816582185854
167,37.82763985261209
168,37.79475195009629
169,39.63516558690494
170,38.18129919823634
171,37.51843461788813
172,37.73826135443381
173,40.69084693191112
174,68.99644060457466
175,77.64670898410442
176,44.97972226245369
177,4.380824114298931
178,3.402664263490668
179,3.0766973309566445
180,4.117646481484219
181,5.37533771686004
182,2.754410518976096
183,3.9396857307598663
184,2.7102621977719874
185,3.4031736470025264
186,4.727312239378377
187,4.0694365840721805
188,6.051178657968682
189,6.931921263929304
190,3.0069006785190946
191,2.069549477193341
192,2.373909515131847
193,1.7705599703412125
194,4.490195941948201
195,3.3626526488538238
196,2.2880972377056645
197,4.848822269267274
198,3.1222775436874803
199,3.5433792095637604
200,1.4288661048444484
201,3.040733127550515
202,6.129320836620724
203,4.758236897816159
204,3.157569733434247
205,4.1191217699241705
206,4.208311289629023
207,4.906586163960862
208,4.852448927396235
209,5.224693480943722
210,3.323948291116379
211,6.499325342609126
212,3.9244241096117767
213,5.049167945879219
214,3.1195288220864685
215,3.6923817979878355
216,3.0520494319295866
217,3.1575291224889668
218,4.506879175163716
219,4.708462220423607
220,4.365411381747794
221,4.179571464707513
222,7.390416044674581
223,4.287309535879606
224,6.226454678845979
225,4.227136695773525
226,3.4842092462934304
227,4.042901773501256
228,5.668336198235528
229,12.723585411726338
230,5.859448170501702
231,4.353436667845191
232,3.5893202918763856
233,3.7625495601740484
234,3.9901831833843984
235,2.072017057788945
236,4.276896423237634
237,4.3122777172076034
238,1.8873835483444394
239,2.492982650494951
240,3.6523473034652048
241,3.9522017826707323
242,5.468455684781801
243,3.911134409765041
244,2.992230002661487
245,3.8634519391832134
246,3.4906945005923733
247,5.952782834580112
248,2.399873532528801
249,3.760129677189962
250,7.275522332546878
251,4.71558367669716
252,6.0966032518730575
253,3.3304765429778547
254,5.676504744891719
255,6.776682788617323
256,6.369997857913581
257,3.29270724020033
258,2.776585990811304
259,3.513771000119074
260,3.666938430070269
261,2.257642693570424
262,3.733892152742472
263,5.196103358940238
264,1.8478081502259243
265,2.873493128382506
266,6.833335695876813
267,2.1405419591839046
268,4.7234953290479815
269,5.419924853142477
270,3.5657915392340804
271,3.698494061600794
272,4.2791455938608
273,3.33199714818653
274,0.7796323043497715
275,3.125841058033796
276,1.6945126887110138
277,2.5626317895819626
278,5.695999405275444
279,4.0294071133251785
280,4.58565975058008
281,4.175702505707306
282,5.2243047337814605
283,3.9154888063428723
284,2.2787959672544345
285,3.355085213189777
286,2.6838994961466787
287,3.3948834530582004
288,3.7461633925967748
289,2.989353894724043
290,4.974186510658589
291,4.8165420082602886
292,3.267162962745954
293,8.838822729856666
294,3.684642275523784
295,5.187436645751903
296,3.003552184230768
297,2.780331334306743
298,3.350539720881482
299,3.0342946325781934
300,3.1020154041721724
301,2.2066560123222105
302,5.6605679142791745
303,4.3888260405432185
304,4.239988065783283
305,3.581347698055226
306,4.770885408780849
307,3.901333960835272
308,2.839244859516691
309,4.13588686097816
310,4.176201763556786
311,3.06947659626558
312,1.5890422635280457
313,3.806611303069505
314,5.919440184362401
315,4.761840508073066
316,3.232944441783032
317,5.049560160876089
318,3.3288642843679246
319,2.9198055400592144
320,2.65864085714356
321,4.7226967440915
322,2.458825224177187
323,2.2414259874138134
324,3.86710635908993
325,3.3818780566041737
326,4.070854094151234
327,4.6131232713845405
328,5.799818069605575
329,4.1701728353063885
330,3.6695987023384564
331,2.435635201781329
332,2.1299140503966605
333,3.5529940786675738
334,3.052283080422294
335,2.004633220868376
336,1.3568977558339053
337,5.121400073576751
338,4.6433472101480975
339,3.65452655461745
340,5.801764658907846
341,2.543920293407554
342,3.1463923792892388
343,3.5420742848971853
344,4.256317047371445
345,2.1948717851259145
346,4.8023715161406
347,2.6400123484206235
348,3.3983063706446917
349,2.259897603686089
350,4.399666199574383
351,4.6212596158802395
352,3.23360459902468
353,5.149479623118463
354,4.638681063258142
355,5.0437453040298665
356,2.991516866148735
357,4.9767597118796845
358,3.0751528853334893
359,5.188859378662111
360,4.633863410080771
361,7.071378684329307
362,3.7512991903413386
363,2.214346789242263
364,2.3931373987019304
365,3.0614776453443504
366,4.142324578391686
367,1.2029838143250327
368,5.589850162597417
369,5.823023835134097
370,11.579143311881884
371,3.452744107034783
372,5.823672488050359
373,2.0111771059234087
374,5.332430740223585
375,4.659759521057683
376,5.078926032952509
377,1.6313290283166162
378,6.263085415187328
379,3.4798365558937845
380,2.639751150184111
381,3.6390612898249315
382,3.4248436155466604
383,4.325564620286921
384,2.607623229481459
385,3.324609207633121
386,1.5271143398908913
387,4.836630073734921
388,4.189178655134608
389,1.6070467810002576
390,2.541523067736968
391,2.2140871494934653
392,3.092581276954784
393,3.8232459680090654
394,7.304670167341154
395,4.487508208484205
396,2.8884440118513632
397,2.403773203196293
398,3.7753624679405124
399,3.026842085045704
400,3.4784980041870406
401,4.336514774572925
402,5.355034164368998
403,1.3472089624449406
404,2.463739858261289
405,3.6758373119098984
406,3.9386460761595172
407,5.088441732840355
408,6.558038982419941
409,3.5597888499116754
410,4.740250408934334
411,5.871201874232264
412,4.3797018670391745
413,2.521911599013926
414,4.459259040112185
415,4.411826576052358
416,3.8895049246163924
417,4.986370681017136
418,3.481150441997473
419,3.3089998413955257
420,4.266682701438946
421,4.966435455178036
422,8.433265373864005
423,4.514067349765456
424,2.256283033884737
425,4.13347929471729
426,2.679600101784785
427,4.442900874807155
428,2.4864744962093828
429,4.116824976827314
430,2.6172472921100605
431,3.4767403624697497
432,2.9872516127349416
433,4.678672232713764
434,2.467715769795942
435,2.689964250994402
436,2.0202484713421978
437,4.2784427935010445
438,5.995430575601063
439,7.452754512501791
440,2.8865522639664203
441,2.2869412659655133
442,3.7942259479876315
443,2.6853248107604015
444,1.9295272593914496
445,3.0969515910501784
446,4.590664910446123
447,1.8798580089826133
448,1.6953364563420394
449,2.015209561544904
450,4.064441597508227
451,3.236178933513794
452,1.1181840041265063
453,3.0841544916448234
454,3.0253201087465316
455,5.25339497428141
456,4.702637954961188
457,5.5128995170988855
458,9.57371043649716
459,2.1478388511402264
460,3.1447120099943384
461,1.5711715582277792
462,2.8449532707585066
463,3.6657868616352873
464,5.384907187186085
465,4.8526923902137264
466,2.7490319815841024
467,5.752294254695668
468,5.042740509715706
469,2.588756158034135
470,1.625587871520267
471,2.8441622775683033
472,4.861272431428407
473,4.20916752701517
474,4.678563916906343
475,3.630372652150836
476,3.152910919827666
477,3.073910371354322
478,5.919459433880005
479,6.4751825749367065
480,6.502872745507373
481,2.7334052886698914
482,2.7952286004658267
483,102.13879395415333
484,39.03913992722855
485,35.98949327744382
486,39.46345239144929
487,39.182629004913494
488,44.246596255319936
489,46.81075148683124
490,45.30575487448371
491,35.58611517705791
492,3.458618649953203
493,5.796418465838488
494,3.5710224435900857
495,6.286098248584536
496,2.7971132894028656
497,3.1710178316764956
498,4.1343545544468725
499,2.560841708516932
500,3.0941729402077485
501,5.181195196187137
502,4.268408842878588
503,5.396588841702381
504,5.56042109199384
505,4.831698150913473
506,4.525443696918082
507,5.780859255496701
508,2.135193631151777
509,5.332372042183513
510,6.7969677570775096
511,4.619381705242391
512,5.888255266159954
513,3.4620054553389292
514,4.422519457262624
515,3.52462219571954
516,2.913646876027374
517,3.848066449700891
518,3.627184337733838
519,5.0541795858789955
520,4.650811944398161
521,6.991465708170915
522,86.56926216199433
523,50.29403083704041
524,41.44950310431992
525,40.31911287993564
526,48.14809536864231
527,50.852247145503306
528,39.07167887807798
529,37.52590198259637
530,37.80715706747244
531,37.82605610802528
532,42.78407153745389
533,178.33832159106333
534,221.79215721737359
535,118.3256643710135
536,9.506623463412005
537,13.126519657823335
538,57.00277956895727
539,128.04188939517022
540,57.96659723131907
541,25.195536404393508
542,15.166766556110526
543,13.655573264595407
544,6.916232679953361
545,8.828427656335693
546,7.720258005523579
547,13.51877077736134
548,29.65792151040675
549,96.49812285043986
550,37.472233590456085
551,37.2306599914039
552,44.192781538476126
553,59.543050445043576
554,260.0091331906431
555,51.83680853106554
556,63.777258606028674
557,117.50719016417418
558,46.448323204379946
559,62.38024042892421
560,145.08672764752026
561,36.98687273775202
562,6.531375911727869
563,29.633401388377212
564,98.09052597921152
565,22.959444531791707
566,20.23583592410349
567,125.22139293927717
568,36.107673650224804
569,37.596411513073896
570,41.75586324253806
571,44.09230801626964
572,46.19796627110902
573,60.857963780031206
574,40.332579940397345
575,44.16194990101774
576,45.584423001429634
577,41.97927744331426
578,40.61318014531935
579,37.28776429374868
580,38.48302675856153
581,40.199807381716944
582,37.98441917737276
583,39.1466180465542
584,38.01804954215324
585,37.526015575286564
586,39.14071820404702
587,37.65286334618964
588,37.62452125965381
589,37.894960292528204
590,41.284540370894526
591,49.429159695658996
592,71.85041123369862
593,626.8178179075311
594,37.72491584423767
595,37.21538859525804
596,37.21701386516109
597,39.43637121588922
598,37.23426674199593
599,37.86793667420776
600,38.9470049165126
601,36.02173720831143
602,38.95641268482308
603,35.9772761226345
604,39.61577168952281
605,39.025515918277414
606,37.99564186813477
607,38.03318043055618
608,39.14342159610716
609,37.528258018957345
610,37.922061603798085
611,37.58723182960198
612,38.95572795874021
613,37.34913665706232
614,39.02574750363498
615,38.768922123960685
616,37.794155463151746
617,37.550311925995054
618,37.637762820626236
619,37.632678685913405
620,38.9545586306071
621,37.67548853241483
622,37.92800907535002
623,37.63082965006211
624,38.606859147189645
625,41.344769154199824
626,39.94202490714997
627,44.35101608800378
628,42.767178931216094
629,37.36897046294612
630,37.949256944719195
631,38.75600726203484
632,41.7318038412954
633,37.21399758987275
634,37.43686688952253
635,37.448463994771586
636,37.79887110384691
637,39.28320288005465
638,37.77765346202962
639,38.93512576255472
640,43.8806947213403
641,50.38657327415527
642,45.40531224264146
643,39.065552292718884
644,37.573757315887754
645,39.10741944318989
646,39.149612671379366
647,38.947916585855005
648,36.2233733137014
649,39.10330080469156
650,39.17856731461441
651,37.81047558413505
652,38.05423371647166
653,38.86019998225086
654,39.25240218896596
655,35.96739305514491
656,39.43981516637649
657,39.64828520404415
658,39.40438581149605
659,36.03432305479988
660,37.269586189431735
661,35.99068933835532
662,37.248669590828946
663,37.748882689470925
664,37.52163854249183
665,39.31410894470983
666,39.23759079025131
667,37.725446581817245
668,37.50433210970366
669,37.55748155343498
670,39.10252316727748
671,37.3817523820919
672,36.20784109155276
673,37.497188159554085
674,37.18537626803366
675,37.698064102828596
676,36.197268702568884
677,38.994022853073716
678,39.24807116172201
679,39.176413336637665
680,38.97453245414541
681,39.405325023120156
682,37.834347748222044
683,37.80660441001651
684,38.90680446538415
685,39.018202364895714
686,35.947454563028835
687,35.96300788092924
688,37.56341621103008
689,37.55267226742249
690,37.49016812187224
691,37.55273168436353
692,37.56135152606798
693,37.600392865297756
694,39.43269856663675
695,37.738607109369916
696,37.398301977960465
697,39.13811142177248
698,38.07540906164085
699,39.61151127931787
700,39.3995769548669
701,37.98326953438567
702,39.251611579407495
703,39.11695604712317
704,37.694379653401974
705,39.33236690652763
706,36.09154888022442
707,37.70185242153947
708,39.273973700123896
709,37.50139917514927
710,37.33326618902176
711,37.48192620287488
712,37.35226076081341
713,39.1620823793255
714,37.89636938789381
715,39.06561141378066
716,39.2233979378685
717,37.8859418774397
718,39.081706382340656
719,39.228489433966544
720,37.809942364593596
721,38.15444696078884
722,39.20298052561126
723,37.353135118279305
724,37.72532772348228
725,39.29487894528088
726,39.15628093186046
727,39.161549152639665
728,37.275108883229606
729,37.62192853205906
730,37.59241903257323
731,37.601704779443025
732,37.638404261933125
733,37.64074447058629
734,37.21717939837722
735,38.01278283370437
736,36.10575353484885
737,37.84007345118117
738,37.44441310242951
739,35.987617964253786
740,37.50680470957817
741,37.45007352076962
742,37.51230081021216
743,36.214581253930795
744,36.13081792193578
745,39.09658559013924
746,37.874812741324796
747,37.634749292662
748,37.14632924675
749,36.2224838232047
750,35.910671729352885
751,36.09410108002378
752,37.5797186177814
753,37.48914995953581
754,38.025294015912344
755,36.11101383240991
756,37.91199789440771
757,37.636873244857576
758,37.673973179269986
759,37.984971710540314
760,37.560960427491224
761,37.88468116253369
762,36.04733608133285
763,37.90902893740868
764,39.67875944288247
765,39.16292267251776
766,37.80112244289023
767,37.820495379810076
768,37.997301807741216
769,37.87529520819299
770,38.963785072597766
771,38.00654926541579
772,38.099324553322084
773,37.69964693046766
774,37.72906869270423
775,37.3238062694443
776,37.869106207598485
777,37.86502924947777
778,39.375709079662826
779,37.60194771485634
780,37.3349054230011
781,36.207144312349676
782,37.745427065802986
783,39.186715993220204
784,38.83405788229782
785,39.371933110092534
786,39.276702635410786
787,37.84303390092365
788,37.72547367368851
789,39.21178336199497
790,36.12879642122768
791,35.96457496041436
792,37.64544457775666
793,37.47389508798661
794,37.65394625979364
795,39.01927419794562
796,39.082177963882174
797,37.54052224796905
798,37.61041469578826
799,37.25180221961727
800,37.93035314082631
801,37.29944850989083
802,37.87629817105047
803,38.0485895261054
804,39.18858206057837
805,37.706047814019136
806,37.69650159218292
807,37.977922110750264
808,37.86534476064885
809,39.298352725874686
810,37.6699238648749
811,37.730810426394676
812,37.573470312757536
813,37.456423488218846
814,37.54155180972122
815,37.880612825749225
816,37.43357054355308
817,39.01733151888572
818,37.40830646803919
819,37.630127553519955
820,36.15412437597448
821,39.232848429469996
822,39.25670312922866
823,38.99400514444471
824,37.950896137759194
825,37.33899324257847
826,37.872774879013804
827,37.27016862397959
828,37.67975814985513
829,37.7803419914945
830,39.32514409777439
831,37.93861337164629
832,39.374621205048456
833,37.46919152154849
834,37.62954587582708
835,39.027180590442114
836,37.41372179889707
837,39.0463198479272
838,38.071896325015324
839,37.61995711987141
840,37.741696130475454
841,38.069543347488576
842,37.86119588654973
843,37.48269098445431
844,37.93363486268491
845,37.461162115005514
846,37.65158608714768
847,37.28455528475563
848,36.03534876434064
849,37.638220656407675
850,37.56572548038336
851,39.53440184716602
852,37.56771662889471
853,37.32289311976988
854,37.74427003157756
855,35.92230344358014
856,39.28628958421892
857,37.35050842978282
858,39.004149468771764
859,37.468557710505166
860,36.27283171801291
861,39.119587931311436
862,37.721482053126536
863,39.148567658795834
864,39.557456312817756
865,37.67626869670589
866,37.36479122714136
867,38.027873939788996
868,37.87034325813323
869,38.225561634936135
870,37.75116660617124
871,37.53603450612118
872,37.927825912679246
873,37.83309320739188
874,36.02516099864828
875,36.22156739936114
876,37.438493762787886
877,39.31477923044159
878,37.49765047641323
879,37.83818521300304
880,37.73023830135987
881,39.04998481640254
882,37.76785655137421
883,39.14915933242399
884,38.10818375645273
885,39.47700638178863
886,37.937531745672196
887,38.06117854770369
888,39.37515301391373
889,38.07819968472682
890,36.10518510670524
891,37.40225717918387
892,37.20257657930411
893,37.6544685374024
894,37.16473764379756
895,37.79557735787129
896,37.68777445287617
897,37.53019769075842
898,37.688077254528245
899,35.72493625097395
900,39.39948265442835
901,37.543992874700535
902,37.505902628509936
903,37.76502226739382
904,37.530471186603386
905,39.29162261048575
906,37.24682617511135
907,36.13639052826825
908,37.94786407737373
909,37.67716855405902
910,37.34514493513765
911,37.410614612827565
912,37.7144002964737
913,37.40420131912589
914,37.2663694480483
915,37.98356394728451
916,37.76188858779205
917,37.530833256306295
918,37.92834134635341
919,37.65033395958727
920,35.951674482253935
921,37.84990530316477
922,37.45892779682107
923,37.952425195807585
924,38.01991831693887
925,37.54136946605711
926,37.782052782069506
927,39.47756981193983
928,37.9697457891933
929,37.666440728677486
930,37.57606798775958
931,36.11673309350219
932,36.35454456932486
933,37.681141419511896
934,37.4689228062935
935,37.87506197708934
936,37.663775643862266
937,35.94113946147354
938,37.88872534063786
939,37.96056976320697
940,37.19419524166252
941,38.01442188320658
942,37.91008527503887
943,37.70407264086588
944,37.79092268879205
945,37.714784285248236
946,37.88402321507053
947,37.80727065657202
948,37.97308055170529
949,37.669766440760135
950,37.21320864185424
951,39.45066071751915
952,38.10208706933781
953,37.518703420067936
954,37.5116792940865
955,37.78278882257855
956,36.196821314551286
957,35.86411274400692
958,37.46706676413523
959,37.79166493514367
960,35.719459542734235
961,37.70431997469981
962,37.51375210885992
963,37.99484712177336
964,37.379136204961206
965,37.81295520030239
966,37.97469496752755
967,37.70291971987897
968,39.32743147796436
969,37.368824392897764
970,37.87535986789675
971,37.57673378068836
972,37.469751923272
973,37.84944824443367
974,39.317497070733886
975,37.629476550660144
976,37.758034997552386
977,38.00109822612184
978,37.64886539208012
979,37.310473312229995
980,37.298471181991005
981,38.16536871912044
982,37.7110924613263
983,37.6808825035507
984,39.37186395183574
985,37.37103065937547
986,37.597070855418835
987,37.916015210938035
988,37.73614582181997
989,38.258399534367584
990,35.69938842698782
991,39.25158185655848
992,37.47249879408066
993,37.89835803299803
994,37.34882990249425
995,37.57362825714216
996,36.081117052191246
997,37.816857158421534
998,37.5798719348276
999,37.50482906904205
1000,35.98101177115965
1001,39.39241393139025
1002,37.30193241650161
1003,37.460896367978435
1004,39.25324687654953
1005,38.094232462146195
1006,35.979604126964155
1007,37.88690211744036
1008,39.47105661395107
1009,37.42058389190806
1010,37.957106390875765
1011,37.91014926768578
1012,37.350448011950476
1013,39.31376139603104
1014,37.9561834290848
1015,37.661629426953965
1016,37.810586745810575
1017,39.189959661716486
1018,37.28945559320824
1019,39.18152698686359
1020,38.00251073742995
1021,37.96603379603111
1022,37.98592317676539
1023,37.557280608066925
1024,36.08528246849006
1025,38.06901806019617
1026,37.675933331915765
1027,37.61181846404862
1028,37.50979561710671
1029,37.90432447017117
1030,39.17641703440157
1031,37.927705316765646
1032,37.196025157213526
1033,39.10020656791559
1034,36.308990341570556
1035,37.89104501137336
1036,36.092189608504555
1037,39.15270051553819
1038,37.82833785478579
1039,37.44296954680483
1040,37.54107469174442
1041,39.11369799996366
1042,36.236912725055106
1043,36.11642042508949
1044,37.752153753344
1045,37.3447168300206
1046,37.72383825619118
1047,39.576431925385734
1048,37.46727569399259
1049,37.720317011195974
1050,38.03205012583382
1051,38.044668516141535
1052,39.208666445616295
1053,36.06615581621737
1054,38.144596129809145
1055,37.545455310416436
1056,37.27224193287965
1057,37.8400007589481
1058,39.189838732012625
1059,37.314201154939056
1060,39.197721928378904
1061,37.34161041809057
1062,39.60552173539404
1063,36.171779531930696
1064,37.88645427210225
1065,37.74171741261499
1066,38.91909725830198
1067,38.12472399585949
1068,38.26817698476279
1069,37.39877914266702
1070,35.754760690571246
1071,37.632361007692275
1072,37.375562821756844
1073,38.01418338383708
1074,38.008376618986205
1075,37.8926626166297
1076,37.594330394783746
1077,37.40306602906858
1078,37.47789169386627
1079,37.70475191659463
1080,37.684722094330205
1081,35.969311614843434
1082,37.73180756851273
1083,37.28296828598283
1084,37.87893152591228
1085,37.50541643216776
1086,37.45345327811867
1087,37.47876771919147
1088,38.04606854728376
1089,37.83013661513737
1090,36.12511962477873
1091,37.582221263930855
1092,38.11266201788478
1093,37.872003987154464
1094,37.93027575806944
1095,37.55656667395678
1096,37.5241539703866
1097,37.51205028324512
1098,37.44452445159408
1099,37.73011445018588
1100,37.70807873834504
1101,37.529743530507574
1102,39.340626188197064
1103,37.76922481801389
1104,36.15965710883093
1105,39.33042440366651
1106,36.06676537557967
1107,38.09259493177451
1108,37.50110895719752
1109,37.17781402782626
1110,37.63743881145497
1111,38.04602021071375
1112,37.478027998072655
1113,37.75295760198552
1114,37.837520866840876
1115,39.052506191305866
1116,37.71329575333938
1117,37.918370442303534
1118,39.00831545131439
1119,36.07781007849337
1120,37.710529919940825
1121,37.44391780389873
1122,36.09584162590581
1123,38.975760424735746
1124,37.22338775701077
1125,36.127091021946065
1126,37.83789140065726
1127,39.27874638016588
1128,37.740182755496036
1129,39.14799827716288
1130,39.16729839190677
1131,39.548823730556705
1132,35.918176983460114
1133,38.94664405666832
1134,37.92610741237454
1135,37.68585904258806
1136,37.412266095739106
1137,36.26814369007443
1138,39.322832342457154
1139,37.88516121843192
1140,37.865700856318774
1141,37.85127389600108
1142,37.72054359845818
1143,37.51742009498848
1144,37.26412090254087
1145,36.04889497292436
1146,37.55124668617187
1147,37.397712782022616
1148,37.32597856198285
1149,39.24504558393132
1150,37.738132398467705
1151,37.5036520512231
1152,38.045354418181866
1153,38.207339570535126
1154,37.57683999040615
1155,37.568391016357545
1156,37.811585427011735
1157,37.97505670970048
1158,39.290397777938296
1159,37.71411343316928
1160,38.95958310948492
1161,37.572806465085286
1162,37.47227564067727
1163,39.112238830147874
1164,37.66592718775127
1165,39.12348881845974
1166,37.80725535093302
1167,36.238542339211655
1168,38.152839983977955
1169,37.940368284678975
1170,38.14830479998253
1171,39.46651365930563
1172,37.93438997779589
1173,37.90372722924162
1174,39.54457711486285
1175,39.53645670510835
1176,39.51064329012549
1177,36.09524704444919
1178,36.2760019937049
1179,37.56588391028635
1180,38.071236280308604
1181,39.49372491663224
1182,37.698854271738995
1183,39.886245391707
1184,37.80790304749173
1185,36.19572110059033
1186,37.469187292013075
1187,36.041540149914084
1188,37.60342037582052
1189,39.223409562016656
1190,37.669400723770146
1191,37.65108389777114
1192,37.75831906440416
1193,38.13375405218943
1194,38.21782678356404
1195,37.84574308405341
1196,37.406288804276564
1197,37.698467648523945
1198,37.812226785819846
1199,38.95990928649567
1200,38.129933990247366
1201,38.0456116589455
1202,39.26203407534614
1203,37.525523819776694
1204,37.42801402008508
1205,37.99329811247322
1206,38.15447679285238
1207,39.44937904771727
1208,39.30167605849735
1209,37.238982557748926
1210,39.15227382052002
1211,37.38824654879637
1212,37.126446729395695
1213,37.8383702969839
1214,39.50214135390381
1215,37.22511340223501
1216,36.013952357500976
1217,37.721013297787145
1218,39.44856354320152
1219,37.576492535834774
1220,38.085267221722575
1221,36.191333229114896
1222,37.387082220713076
1223,37.61414032469096
1224,37.66737781360482
1225,37.89635895946625
1226,37.51912951072867
1227,36.175227267725575
1228,37.915085936401546
1229,39.27971705785347
1230,37.66976522084816
1231,37.94181822158733
1232,37.799948499582385
1233,39.43720872677072
1234,37.65795562358888
1235,39.38977486659734
1236,38.0539642292272
1237,36.23611424058856
1238,38.09832927335236
1239,39.11840460908113
1240,38.084073063005484
1241,37.89539090952866
1242,38.19862122895362
1243,37.63699565968584
1244,37.6668247154175
1245,38.202304067777796
1246,37.66334492132762
1247,37.82580458603109
1248,37.54308710406561
1249,37.64823608022096
1250,37.460111556727355
1251,37.55750871168502
1252,39.23347422462274
1253,36.155169515768385
1254,39.05801669267813
1255,39.13588269209923
1256,37.433484685803826
1257,38.12906087626723
1258,39.42045644367618
1259,37.371962504133016
1260,37.89202652568782
1261,36.20468642939864
1262,38.99126014219582
1263,37.54244083727927
1264,37.547570432354455
1265,39.26875170763677
1266,39.316529148466785
1267,37.48781461854094
1268,36.015247691370504
1269,38.26213350477202
1270,39.483945060081055
1271,37.78844905627291
1272,39.51113623687576
1273,37.80716412737104
1274,39.24920010824053
1275,37.50554854147693
1276,37.25560814852791
1277,37.455377427133115
1278,37.48222452103785
1279,38.30412621137863
1280,35.74919176025537
1281,37.97467641628301
1282,37.774579637038265
1283,39.396506500344856
1284,37.46715734798131
1285,37.66474716064271
1286,37.71103777774304
1287,37.574474279834746
1288,39.10704745938011
1289,37.60453890683285
1290,37.875761152087264
1291,37.64730523985794
1292,37.92505164255078
1293,38.996621166329504
1294,37.59638853777513
1295,37.54742157215807
1296,38.13233798306568
1297,38.02352113354554
1298,38.08934203032027
1299,37.63125320833229
1300,37.43982874548382
1301,39.45997445915195
1302,37.906580628132645
1303,37.73147363635985
1304,39.48505665985943
1305,37.94128978418321
1306,37.41747883487069
1307,37.274926708725886
1308,36.184584073787796
1309,37.77214413384871
1310,37.528902137960046
1311,37.48801897901516
1312,37.813070251207286
1313,38.20315845666358
1314,39.22869278445096
1315,37.53925060021941
1316,37.554428914051364
1317,37.42206420948918
1318,39.17765535121801
1319,38.01170880882692
1320,39.126145637038256
1321,39.31307191239326
1322,37.2962450837179
1323,37.64507384931145
1324,36.12369484004103
1325,37.823727865159405
1326,38.1320360674758
1327,37.7608470897285
1328,37.52370776095219
1329,37.46081964587519
1330,36.14241078755358
1331,39.14024995068528
1332,39.83287249860845
1333,36.13338017517135
1334,37.551358939462226
1335,39.380738994220245
1336,38.11434970290324
1337,36.08331576831211
1338,37.92547676421552
1339,38.203051182258335
1340,39.394669218287646
1341,36.18424083749384
1342,37.5847580930629
1343,37.74383636225279
1344,37.69169418439452
1345,39.53608438468489
1346,36.101174189349564
1347,37.342248508380806
