Step,Loss
1,0.038541752845048904
2,0.052691131830215454
3,0.06676069647073746
4,0.0771830752491951
5,0.08581258356571198
6,0.09362097829580307
7,0.09224792569875717
8,0.0893096774816513
9,0.0850493460893631
10,0.08218865096569061
11,0.07947481423616409
12,0.07663344591856003
13,0.07812871783971786
14,0.07914277911186218
15,0.08203092217445374
16,0.08707612752914429
17,0.09222117066383362
18,0.09939280152320862
19,0.099201500415802
20,0.09990828484296799
21,0.09849458187818527
22,0.09510035812854767
23,0.09747933596372604
24,0.09830144792795181
25,0.10163352638483047
26,0.10121597349643707
27,0.10109007358551025
28,0.09913621842861176
29,0.09567742049694061
30,0.09678464382886887
31,0.09438814222812653
32,0.08881787210702896
33,0.08582185208797455
34,0.09148869663476944
35,0.1022750586271286
36,0.11240024119615555
37,0.12004725635051727
38,0.1083248108625412
39,0.09614449739456177
40,0.08181501924991608
41,0.07165956497192383
42,0.06862987577915192
43,0.06852854043245316
44,0.07040975242853165
45,0.07465354353189468
46,0.08262787759304047
47,0.09357915818691254
48,0.1037013828754425
49,0.1081426739692688
50,0.10389120876789093
51,0.09505416452884674
52,0.08488067239522934
53,0.07373059540987015
54,0.06681139022111893
55,0.06535016745328903
56,0.06617575883865356
57,0.06807165592908859
58,0.06882324814796448
59,0.06925510615110397
60,0.07166963070631027
61,0.07188931852579117
62,0.07535606622695923
63,0.07891932129859924
64,0.08077152073383331
65,0.07390548288822174
66,0.06426532566547394
67,0.055082518607378006
68,0.048688117414712906
69,0.046759527176618576
70,0.04559125751256943
71,0.044528983533382416
72,0.04449921101331711
73,0.04480213299393654
74,0.045681897550821304
75,0.0478062704205513
76,0.051384858787059784
77,0.05500923842191696
78,0.058343447744846344
79,0.061549872159957886
80,0.06558504700660706
81,0.06847107410430908
82,0.07106218487024307
83,0.07222598046064377
84,0.07051708549261093
85,0.07077855616807938
86,0.07185633480548859
87,0.07360269874334335
88,0.07401508092880249
89,0.07395722717046738
90,0.0720585435628891
91,0.06922607123851776
92,0.06522626429796219
93,0.061198197305202484
94,0.058670952916145325
95,0.05767296627163887
96,0.056498683989048004
97,0.05607892572879791
98,0.05680575221776962
99,0.057243891060352325
100,0.05671738088130951
101,0.05613502487540245
102,0.05521175265312195
103,0.054021913558244705
104,0.05435432866215706
105,0.05532069504261017
106,0.057609304785728455
107,0.06073125824332237
108,0.06250803172588348
109,0.06430425494909286
110,0.06359788030385971
111,0.06342623382806778
112,0.06421660631895065
113,0.06515595316886902
114,0.0659400224685669
115,0.06668758392333984
116,0.06613857299089432
117,0.06619006395339966
118,0.06707829236984253
119,0.06607955694198608
120,0.06425760686397552
121,0.06320585310459137
122,0.06243013218045235
123,0.060539815574884415
124,0.05901223048567772
125,0.058281268924474716
126,0.057726647704839706
127,0.056492097675800323
128,0.05516766011714935
129,0.054675955325365067
130,0.05547645688056946
131,0.056713905185461044
132,0.058406684547662735
133,0.06050119549036026
134,0.0620647557079792
135,0.06400930136442184
136,0.06574051082134247
137,0.0684838518500328
138,0.0708034336566925
139,0.07291323691606522
140,0.075481116771698
141,0.07639197260141373
142,0.07783745229244232
143,0.07793758809566498
144,0.07772429287433624
145,0.07687657326459885
146,0.07368099689483643
147,0.07261762022972107
148,0.07172399014234543
149,0.0700048953294754
150,0.06860631704330444
151,0.06778456270694733
152,0.06682811677455902
153,0.06566668301820755
154,0.0655076652765274
155,0.06541197001934052
156,0.0654686689376831
157,0.06572677940130234
158,0.06540467590093613
159,0.06559314578771591
160,0.06587693840265274
161,0.06660144776105881
162,0.06754548102617264
163,0.06903453916311264
164,0.0710136890411377
165,0.07295902073383331
166,0.07527309656143188
167,0.07770934700965881
168,0.08074731379747391
169,0.0821790099143982
170,0.08363200724124908
171,0.08380754292011261
172,0.08331692218780518
173,0.08295372128486633
174,0.08188686519861221
175,0.080873504281044
176,0.07912532985210419
177,0.0773443654179573
178,0.07607432454824448
179,0.07438884675502777
180,0.07351038604974747
181,0.07259592413902283
182,0.07151250541210175
183,0.07072523236274719
184,0.06995496153831482
185,0.06931181252002716
186,0.06870104372501373
187,0.06805665791034698
188,0.06802216172218323
189,0.0682450532913208
190,0.06867844611406326
191,0.06913436204195023
192,0.06974868476390839
193,0.07043909281492233
194,0.07074296474456787
195,0.07074897736310959
196,0.07073922455310822
197,0.07131575793027878
198,0.07230821251869202
199,0.07323651760816574
200,0.07416770607233047
201,0.07507412880659103
202,0.07612162828445435
203,0.07749751210212708
204,0.07869400829076767
205,0.07922974228858948
206,0.08002037554979324
207,0.08092187345027924
208,0.08149643242359161
209,0.08188148587942123
210,0.08247895538806915
211,0.08232641220092773
212,0.0819012001156807
213,0.08182033151388168
214,0.08136434108018875
215,0.08101525902748108
216,0.08086678385734558
217,0.08037272840738297
218,0.07927967607975006
219,0.07847928255796432
220,0.07767559587955475
221,0.07713167369365692
222,0.07688271999359131
223,0.07706112414598465
224,0.07700215280056
225,0.07681737840175629
226,0.07693573832511902
227,0.07677637040615082
228,0.07664377987384796
229,0.07651391625404358
230,0.07654452323913574
231,0.07696738839149475
232,0.07741851359605789
233,0.07800734043121338
234,0.07885774970054626
235,0.07988952100276947
236,0.08128858357667923
237,0.0825708732008934
238,0.08408908545970917
239,0.08502966910600662
240,0.08615901321172714
241,0.08696103096008301
242,0.08741903305053711
243,0.08793777972459793
244,0.08753766119480133
245,0.08769500255584717
246,0.08736468851566315
247,0.08713748306035995
248,0.08666405081748962
249,0.08666424453258514
250,0.0866454690694809
251,0.0864262580871582
252,0.08612719178199768
253,0.08572951704263687
254,0.08562140166759491
255,0.08556760847568512
256,0.08569148927927017
257,0.08577124029397964
258,0.08596159517765045
259,0.08590791374444962
260,0.08566920459270477
261,0.0852455198764801
262,0.0848567932844162
263,0.08437613397836685
264,0.08391498029232025
265,0.08368897438049316
266,0.08315902948379517
267,0.0827256515622139
268,0.0825960785150528
269,0.08222644031047821
270,0.08167214691638947
271,0.0811791867017746
272,0.08070942759513855
273,0.08059493452310562
274,0.08077738434076309
275,0.08126550167798996
276,0.08164497464895248
277,0.08188483864068985
278,0.08210036158561707
279,0.08234210312366486
280,0.08256907761096954
281,0.08279699832201004
282,0.08308517187833786
283,0.08301563560962677
284,0.08304896205663681
285,0.08322806656360626
286,0.08341119438409805
287,0.08350207656621933
288,0.08352787047624588
289,0.08361874520778656
290,0.08366356045007706
291,0.08395446836948395
292,0.08414590358734131
293,0.08444727212190628
294,0.08488520979881287
295,0.08543534576892853
296,0.08621533960103989
297,0.08671951293945312
298,0.08725899457931519
299,0.08761372417211533
300,0.08798220008611679
301,0.08832358568906784
302,0.0888347178697586
303,0.0889861062169075
304,0.08907500654459
305,0.08923806250095367
306,0.08941933512687683
307,0.0894390344619751
308,0.08937565237283707
309,0.08917602896690369
310,0.08901581168174744
311,0.08905122429132462
312,0.0891009122133255
313,0.08920373767614365
314,0.08950434625148773
315,0.08976522088050842
316,0.0901447981595993
317,0.09047108143568039
318,0.09090006351470947
319,0.09115765243768692
320,0.09140101075172424
321,0.09148374944925308
322,0.0914456844329834
323,0.09136474877595901
324,0.09118814766407013
